frecuencia_cardiaca,potencia,cadencia,tiempo,temperatura,pendiente,velocidad,fatiga
175,218,99,33.14445708868326,21.142257029504222,-3.602479916899712,12.425157042658729,43.97
100,388,108,119.01590669039632,17.975534099629407,10.481501850397374,37.599989492357736,77.63
105,164,66,62.03695619161311,29.38270370387524,2.8953650158342272,37.60386232951374,46.37
186,245,60,108.29618930498393,24.98001504935855,-2.6620958281107385,47.22427219386148,36.77
162,323,91,80.81818107003973,17.980578340161422,0.7938668964273923,29.892497846758896,40.19
148,338,72,177.26149629550818,14.477133338505283,-2.1979805191050454,19.210036828420588,60.9
159,276,89,31.176612466824007,13.815992880623487,-2.1001075035294696,11.782552937947166,44.72
169,366,82,86.30475441126677,35.93981176421253,11.117841442914518,26.62568746743623,64.94
182,440,78,124.07990961288192,17.304339052146016,2.5691839088413992,22.076668003100075,81.66
92,381,91,74.22038967899452,29.55131943732905,8.409638486391113,40.44353224095502,59.91
109,162,89,175.5724740773707,34.32057783958798,5.873294540020591,24.170710593641864,49.53
148,316,88,131.33033488721364,28.422439335542084,6.499248159752668,47.962847852593754,77.23
125,441,108,119.97217507378629,35.78695694940838,-2.7612115459753452,48.49240811951137,50.68
108,414,104,137.48537183196407,21.771811645854235,-1.0188644041367434,34.83634360870832,63.94
179,382,88,171.71351165677547,38.68666571946845,8.374755697625428,47.14641148059532,66.93
156,276,89,163.86826427231202,13.994350125342908,11.50302551007131,40.434173780579826,74.82
108,197,75,131.74992892212208,13.064485889726143,-0.534514075822921,31.874385639005048,14.01
109,204,99,136.10328684272454,29.760764386223308,-0.3833309992323226,17.212317416911127,19.56
185,198,78,30.536362956150455,38.28493424239785,3.0392512577853825,28.3439177405536,53.37
160,410,77,22.988670786216495,34.266503849089844,11.725285318542443,32.43497853450471,79.44
141,105,60,104.90828782272875,12.292505783141543,-0.42769792094999204,44.55846322940041,43.55
122,296,73,8.2143364645945,18.38103141804149,1.9185224637824856,29.253335061426597,35.92
129,232,106,89.41236677152853,37.90956654513471,10.155160265599616,45.90698690711827,67.68
128,358,109,41.81117648580201,17.591752984023536,-4.950342445436846,36.973959160938755,37.67
171,122,61,65.55289933784692,33.43511271360758,-4.323978595194317,15.479962522146856,58.1
90,152,87,140.7658287637673,34.75396587786111,5.269218510210727,49.79925477300372,25.41
100,264,108,169.71656324066763,24.863563103829453,10.4254628001184,31.089306430156505,47.79
181,301,109,17.672847625609762,21.590467295449464,-0.9394367731672295,25.674331856363153,62.26
146,182,89,98.4923860458779,23.50373297259279,2.983910169572053,36.36455057878106,26.41
178,244,97,159.44336001843,16.808940830960925,2.6579101281829107,14.355732559241563,75.74
139,184,63,19.438993527073723,36.68172748386533,3.0405128836236734,35.461545870134174,36.94
112,177,60,149.28995820694593,23.518589701892736,5.582834827405668,29.92944001997092,45.24
120,100,67,67.61523641244749,36.47378321368299,2.9856439708416236,26.266962799943325,48.98
183,150,88,61.366572888383686,13.170804397188222,2.6069584024817827,48.12080084715597,31.31
131,272,98,176.05661760508752,39.64825813000394,3.062903147331429,30.90158866928213,71.81
188,304,62,40.15034072590148,23.298192623308548,5.044746501607706,18.764699178797535,78.49
96,359,91,126.30893964396917,11.434924611823163,4.129127301973092,28.358539175091945,46.57
105,387,69,148.75212740172663,11.140655447123647,9.520311960058573,46.775496182906906,75.88
179,133,69,12.207111673872543,32.38621772445516,-4.158553490607668,17.043818853223787,19.01
149,447,78,122.31745521202214,29.77106602611042,9.166390215041211,18.558281547529475,78.26
91,194,105,171.52124551218222,34.063916743827626,9.346718414399309,10.52118271028335,32.46
90,171,93,26.738494177410388,13.16102601858418,-0.1565636339736658,10.567601975830687,42.93
137,138,92,161.83872796988172,11.06712601106645,2.868483235269461,43.1756650783405,50.91
101,253,82,109.08591154096382,25.257378683427355,2.4551543051364035,39.28490427371823,71.51
158,349,87,112.90580182593295,21.627856944483085,-1.285332815979785,24.20164225807833,79.3
126,261,91,112.26523060148104,23.85840810012867,1.7455464004673802,37.93244628910291,47.79
121,217,109,57.29628010902992,39.74765226610822,-4.245407873095474,25.80823705239881,31.49
98,358,66,168.66031767740543,39.12249873012011,-0.27702476271051424,48.1158718399131,67.6
188,405,88,170.78633096043177,38.26946169019578,8.883596982662208,48.682107257041395,76.32
108,367,67,114.42831553744087,33.51528030303022,-0.1624408700307418,25.711751032373733,78.74
137,153,60,142.09897703978257,20.645240807706713,8.909513368720209,44.16887625363472,16.47
169,335,62,112.14514752920265,22.36392790788315,4.037190898275325,40.923561667898646,88.46
92,321,83,89.76972832545711,26.488481311567735,9.95766551513972,22.399997486871573,58.73
109,350,82,120.64352070236887,34.9160336921452,4.771252422495058,19.281593156044238,50.01
113,412,67,101.77525420359272,12.061384975548034,-4.495640207899423,28.329386015713354,68.08
143,211,106,109.55827596058776,22.728906576546642,6.482143528300517,41.25395362457625,63.19
122,354,96,142.17069684830085,12.47852990377806,-4.237489343599333,48.40671138914982,57.63
113,402,62,89.15817050357235,25.439727597205348,2.660149322713278,40.5431627546629,38.4
164,306,92,12.131968566182733,36.96702472018706,10.800253806042939,44.2082794007348,52.0
161,328,87,33.69990917316201,33.47454773691814,-2.1915330312565473,34.12257224682066,69.68
125,440,106,81.75626288566922,16.8352725262933,1.6278300000062496,43.41631323368504,68.69
127,165,67,131.84464797796022,39.27972548796377,7.4076252504241324,41.37683432013671,43.72
173,174,93,108.82376345428128,30.02051194139285,9.998395453612408,25.079421677051204,66.31
188,202,94,118.80148252785443,10.312830981922092,6.406031080622634,32.079612084828845,59.88
178,291,91,88.87381250085028,17.662404540556587,-0.6110546787501239,42.19012487958779,65.81
188,351,83,112.75485383989249,17.8213989975975,6.4683334995756745,11.842269367598256,61.73
114,325,73,62.57805161756588,12.077629188575798,0.04436989876952957,42.3231712942332,42.33
182,393,91,87.28195372191638,38.79479554227787,7.213296906918499,17.115524961960936,51.14
107,405,105,135.24883647911724,24.347658837277713,11.218563168945689,30.58734468485756,60.64
171,197,102,157.5707363202962,36.874437921156456,7.2636886688069,42.33101758223751,66.46
155,437,75,80.88968344236805,19.66646510333885,9.66896854951101,20.152843126267793,66.39
143,385,63,12.640790098788209,13.757007112984814,-4.964234666009982,19.83229757224612,61.07
124,434,96,33.292695225690466,24.230083297186418,7.1987261204371045,26.110575938490076,75.67
169,446,80,8.650699376019167,13.418699041429516,9.102988466709256,45.78571190310538,68.78
150,407,73,119.32102836653277,24.580465089326196,-4.310501461740416,10.017711257488315,73.44
130,348,90,63.15505943714406,37.60891543658224,9.81716136389992,46.055323865677394,41.69
189,265,107,99.93376125088932,25.623044255026382,-0.6361981187292205,16.152280985664312,54.56
122,434,77,91.32344818716493,28.494991806852504,6.309965733626939,49.60345504269928,85.75
157,129,66,19.267135671674673,14.69915310921425,8.606032943397913,48.19387972153872,35.61
122,346,69,75.57073819667056,11.312068776399084,6.265296722009044,29.78700758365133,76.84
103,205,66,43.59819686140657,13.32423886539421,-3.431158534754627,30.508809912505125,26.7
110,150,92,78.21996301683923,27.95594727053097,5.137465820626261,29.261973611034172,40.15
137,180,82,40.62619905989247,12.85035096976914,4.342922164276441,35.41774582638091,33.11
109,232,80,152.07917109846338,21.27978669823934,10.305461557262616,13.62886808939724,56.82
97,384,78,35.48383390119439,26.50275821374468,1.8720754039515564,11.30471793366266,65.94
96,237,107,173.13659651022095,21.65958395889541,0.45837865047985193,12.308117136635953,56.05
156,283,78,77.78378907571464,14.910514043959044,7.747462995419927,27.774613969660574,65.86
106,429,95,153.09292610333364,18.213739225423197,2.015480543417743,21.021917568779337,65.16
122,372,88,115.03384318604039,37.849525985457305,5.983634975086071,34.88158249483975,60.63
137,439,77,133.68630226650671,30.279468267590662,5.989651532118318,49.69769157499116,48.27
165,168,61,139.35168041168654,24.8814351603966,10.096664094122003,25.452926923058637,57.5
148,133,60,93.34785433127811,10.381446699606805,5.177770839424655,32.95365016418053,39.96
175,361,106,100.07759158857547,39.77246201468411,3.5366113693537766,26.62415583629342,67.25
111,152,64,94.94927686652687,30.143648046839296,-2.639187451259211,43.89086670887438,34.84
119,304,79,107.91021616576386,19.50767432034835,-3.032460686462009,46.089456138489524,50.31
127,225,70,10.144028007388776,36.378059799935144,-2.3765333901876504,45.0942244882104,38.85
140,334,101,74.21515472357767,17.752948608754544,-2.0785758174393933,48.97488954717031,47.18
143,142,61,111.08302487320502,26.320497375482546,5.843910575281777,11.100767405616612,46.43
97,339,62,109.60162391977626,29.082122911894754,7.5966812546678355,43.59264648582124,60.52
116,210,82,143.76731655598553,16.631901143611856,4.009855889749119,40.070886921563726,35.23
116,348,71,119.626634295619,39.35191836401788,9.093301453273348,19.14777637601459,57.02
187,250,79,178.62333035961765,32.44575717936993,11.851474854471764,48.252803735501104,60.01
110,282,64,54.67454250651288,26.734396765332097,8.940214695029052,15.927117129197818,49.08
119,435,96,67.85143019159051,15.417837945259027,6.813000352491306,37.181997085356336,59.76
186,194,97,72.17325157686435,11.615746209940784,4.052375890431492,18.9956086726365,55.82
117,107,89,86.5172412285435,19.601794975629502,2.63050221847004,27.255225950962988,12.77
153,283,68,151.29966116171164,32.59562007740209,-3.56532953074278,38.766395877782756,40.38
186,380,93,46.263616442861725,18.079938949060754,1.7892687227097461,32.53298568132187,65.69
158,294,103,140.80003623120015,26.186686614865152,10.472288825296282,27.100073253124467,53.29
150,294,94,75.92928204000509,31.838415301922296,8.7363847084114,23.05353723727949,67.61
137,254,81,110.3246921408515,13.23831143939393,-1.3271267948013175,43.586386228351614,62.05
108,192,103,115.69459331460357,30.558940483476203,2.9323323398526693,15.752574012592548,47.08
93,259,83,70.24851150806353,12.756126631301342,8.884294443495257,27.204115061192002,29.4
124,160,76,94.7076609110159,38.95389226380989,-3.854462568646117,46.150302871005685,53.72
153,221,69,77.28045556334698,24.651823901948188,1.5856739563672084,43.83398201839871,49.51
138,150,89,17.098237582658403,14.520283231296322,9.48130102685711,26.03767049892187,17.04
106,376,105,81.50394304294464,20.271509081006393,1.8662636908921035,40.52433454405233,38.13
133,104,82,22.04384369687163,22.402493478857842,-3.6805510395655054,42.92643322835437,48.07
181,191,91,75.87863983905626,32.74555033229612,4.223084265048275,45.55549696014519,65.9
119,269,76,108.76071997056182,32.30271358229828,9.649622413611022,31.78023076196912,21.57
182,416,109,106.39760738511264,28.35821516011993,5.034854230203715,18.178435442188473,56.36
135,121,76,120.95872382645607,13.177921376754789,-1.1532551603580594,20.212363060157266,51.33
95,425,73,21.6707638920596,14.547081147630207,1.5320735423354828,21.827786961664167,54.56
188,100,68,119.12156796782664,12.812707619366698,2.652097140092847,33.75209923238462,49.97
126,232,99,59.62590992187824,27.315183498626503,4.847528014948956,11.312384965144338,45.82
113,332,61,74.83304057399444,36.31415324534212,7.908967437794422,35.44169875119873,63.65
182,111,104,155.1475944364735,23.014015367643154,-3.3191485001091983,24.57416953712928,45.64
135,445,84,6.580320722671294,14.825445218732387,10.124084561298627,21.809672099585686,56.34
142,145,98,107.97221083460596,26.74126975446901,-4.790735048726715,45.17986282912506,53.11
184,133,68,109.77494651751883,34.352566505971296,1.2908896894623396,28.400095823231958,49.94
188,177,81,74.41546086012335,32.251361845387905,-4.53385473046482,13.802121821307711,57.61
149,317,102,46.47987499395883,36.44352339025065,1.6805618308699515,43.06987072104988,57.66
186,400,105,46.06795669577144,18.337062917466035,3.9388141808465047,11.905650297460264,60.76
152,172,63,159.6491921906317,15.818616018033246,3.698583571885699,39.06996896672787,66.1
174,381,85,82.35426541200006,36.39449457825816,-2.184318100519489,40.956248870826606,70.85
121,348,88,62.90563852310509,29.726809383340694,5.9775886716254085,24.104104237154328,52.27
176,146,104,83.53607542049554,19.327867900226625,-4.23876634142064,42.99151425111147,57.39
122,220,93,122.14332025538823,32.27044151717527,7.952415942251061,30.62637623425814,32.76
156,313,82,30.507399442831545,34.453551534411034,11.092955377890288,28.531746130911873,84.29
107,338,96,83.6509211624041,28.44934721023397,0.7760700615690039,11.816131258747703,52.94
114,155,70,107.87976494431771,30.636523296397453,3.793069489143642,21.601167745956236,25.33
184,449,65,171.0020870990009,21.25779713327999,1.4414747269998447,47.240398835411995,100.0
143,206,77,49.19236186319837,26.160870020291174,-4.8859233648309806,25.67295853134,37.68
147,418,80,67.86888088534297,25.724775121784866,1.559866549216971,31.868020822270733,67.75
156,147,101,71.38775323642416,35.441433733923155,8.45924440744289,31.28086715937007,52.66
135,160,95,110.9691775878545,35.19891940846548,5.131810317119191,33.617243592907734,58.82
113,436,100,67.42810928200029,34.98041408041129,-3.278581451542298,12.453238225731305,68.2
121,125,97,98.36458692744672,10.330948427873974,9.401371324794345,24.48705019194913,27.23
136,391,93,141.81330772288015,32.48636453406665,4.0284508630491285,38.925130955302166,69.26
175,356,76,128.44247896963563,32.76029170333015,9.309297149659495,18.02241004291932,64.17
112,107,96,83.11451313970247,30.351364685654254,4.863765819345499,18.14313510185442,38.02
155,212,84,156.23783109297955,32.68793973674357,4.5147035622449785,10.40362426756099,75.13
116,352,97,102.674543678926,35.25911114490126,-3.2105938516507893,27.49927706432839,67.73
91,279,71,99.48352191288718,24.10957162305357,-2.154884536643325,45.30937522693688,48.05
179,306,82,10.98285903935268,25.061506404653414,11.52442936044205,12.07603774349236,66.27
106,402,101,177.67127156250328,13.741421707341715,-1.1157253051688971,17.644748379840106,73.26
122,226,81,26.519891492684675,21.561276491420855,11.616686005836254,22.403381533710203,29.42
98,155,80,45.44790967483816,29.30095539735353,4.042516010912477,39.26898946256851,34.28
132,313,86,14.046946517267218,33.41199328441824,-2.691586199913069,35.62542371210346,82.02
137,113,90,117.0005191964599,16.516272930736317,-3.31186255318722,26.637756183274202,51.44
128,127,65,44.322705970219,14.134686974777061,-1.4493107980024202,40.36275757033503,25.12
182,177,86,36.501826557726616,29.891260135014768,10.735834610430707,34.38524046627607,39.37
131,315,99,20.497227239067243,10.056396505747319,2.040553813579855,45.84163198628876,39.0
115,253,93,23.07906749670274,15.351177529219894,1.7223825558795447,42.72106996554772,51.02
188,113,71,107.31737257745303,10.872141410318612,0.32450643819295877,20.112544243568024,61.72
139,286,104,125.4363765266542,15.006553535646127,-2.4999485403679973,20.85754310536801,60.53
114,411,66,74.54132298127017,15.439578397765157,3.2934703522709086,15.014259031695424,61.78
113,106,69,88.98198927861282,21.630207842511826,-2.789187697310642,23.47858902869826,27.06
102,102,104,125.04435379702223,22.06981374059668,9.203164018499569,49.98175674876377,36.95
149,210,76,8.041463282458936,36.227874118307135,1.29674876668021,26.23004674460244,34.47
96,337,85,61.547864987298745,25.303291374964758,1.3716606522905384,18.819537387564257,27.72
146,338,80,175.29210591231063,31.702142968368587,3.05810928421365,40.49931537902212,84.66
125,373,87,106.5196401967069,13.124120737608624,2.550171123817777,31.69884013850624,45.82
134,393,105,49.48930148206132,16.763162663910816,11.912585542008465,15.984057981078102,56.38
109,326,61,96.3027581613373,31.088303229360303,4.271479060711142,25.22758724643463,63.17
154,114,102,64.9643604211602,11.584118814055843,-3.5005710355721984,26.578788621573732,52.21
97,291,60,98.14287304460234,24.597929867312594,5.316914806807809,40.153188022768745,51.74
105,218,95,27.004764566163544,27.981068969888014,-2.4230670212120407,10.826854755676178,25.38
103,127,85,28.22506441837354,28.064369321574432,-4.474060039567187,20.76078587193242,26.94
165,301,88,30.11991335689375,10.687984338041261,11.502616612513219,30.70385205262088,44.15
176,138,80,169.4684635871973,19.663240126875564,8.150161156087586,20.753869698113732,48.74
104,372,70,133.2573107097348,29.09471953147462,11.66185287103404,35.137361896759955,76.02
181,330,99,33.41683156590616,14.469992084477303,3.123933616378121,29.274699170984665,25.98
187,185,70,37.96108965898025,30.862469449841598,4.048378029532595,24.468410194383225,43.12
155,225,95,132.89515810240334,32.37775626441024,-2.1382717493747863,47.96834507482049,45.88
121,399,108,32.32867283863044,39.45907571338436,-0.8025737466510448,35.286379967458295,44.31
176,124,98,46.04822633359502,16.295259845692282,9.25533665334808,15.197654890717649,47.4
152,244,99,173.58569574356983,34.753920029983455,1.0551560009991006,32.403667897735815,40.13
175,112,94,49.67864182747557,25.608897307559623,9.055854554539122,41.22927412803604,23.42
140,311,93,120.78566131495069,21.203877884325202,7.0532333128795415,38.339587899711894,67.19
114,124,106,176.26047529509282,13.671302719755339,-1.9880942703782862,16.883569171810375,57.01
147,167,83,70.50193424946372,32.065168194626125,3.6265882240356166,48.89679996160413,41.34
152,166,81,8.065298400860891,17.075727974310613,6.515584465818186,27.95254582986424,22.96
151,332,64,47.7257758239155,21.142660056191374,-1.004367348334973,16.36100014961045,47.29
111,208,92,150.40350848479846,11.876266806921054,9.121704678841306,17.207830165125916,57.76
147,245,95,156.30654629213143,34.04100747458557,4.262070178268175,13.929399687563219,58.68
147,210,106,139.49088879166345,32.9976557191493,-2.1908851424757456,42.14072433739737,49.07
175,327,79,24.79421833840028,32.00847490126937,4.910735244798241,14.881219772873946,63.64
138,210,78,144.21431504687055,18.9833053147566,11.99513467065054,15.005010285669877,49.86
141,133,94,165.76861447386324,15.204402227978717,-2.4411346417219697,44.01886459043351,59.62
131,210,102,110.10666994559132,29.126597934106893,8.884867812031978,23.784163377902384,39.16
159,363,76,169.65318735916134,24.884991523396586,-1.4757469458115144,11.234316172322899,57.58
104,335,104,149.69680464957855,15.347574007139247,8.300601600821484,12.075811980736436,40.1
143,182,102,121.72001547340878,30.57733813149591,7.4878246930640255,15.686817868155822,41.91
149,141,93,106.00741642455593,39.733792954639114,0.10831955520735015,18.53573391902758,31.77
186,200,68,66.00039176734484,32.41658763226113,0.5389929985956465,36.60584776953621,52.9
97,105,85,32.8753029174909,32.199591600568354,8.472863663369626,16.29305120007313,31.03
142,279,61,110.86693647084465,38.509382587917756,2.8445737020843147,14.75497564708288,44.38
149,381,68,60.66952188317091,16.088091027247067,7.42390648810075,40.58876565905116,66.8
94,419,68,156.62676681733794,26.96649894764321,-2.484269494780809,36.842211354396575,81.8
157,325,99,178.83396403775998,39.389401451016504,9.49348229232641,27.412968858209446,72.38
95,414,76,136.6748584577252,14.958823329105236,7.085040183599425,31.972390859204157,29.82
185,328,60,20.83429667523388,31.00755878333563,10.418027750192177,22.47936081305674,85.23
183,388,84,55.51997921786167,27.57430437915706,-2.7496695564054683,29.300016809414426,74.78
136,249,102,24.094185559006203,27.59437276566121,5.08124650613016,30.26690595930983,70.05
188,376,99,118.83953836355026,30.930118825602253,5.1850499456855275,25.489490847123836,84.19
144,297,101,138.90840129726232,37.88850768627053,1.0088325892953014,46.26288842688651,74.72
129,169,84,166.99309540412457,33.47745819554014,2.7939292176773822,10.642474599240245,51.16
141,211,98,81.68016062209784,11.6840831024863,-4.354313424072491,41.286850523649846,38.8
105,103,94,162.74073867797776,35.581840596271334,7.679620656659203,14.975313249652974,44.69
102,449,62,158.6309528322323,16.766239897771978,4.338482149853958,41.90189442148798,57.07
119,430,109,60.50925043394476,21.30742494209116,-4.018402118224046,34.636476627068845,65.64
108,417,96,157.05760946959992,23.851984408371464,6.572850180328254,43.73112363745609,32.76
106,449,103,70.74264407930214,24.42718002259209,2.9352953129301946,13.900573025635898,64.33
152,194,103,56.95212304804914,23.055411977660704,-4.414158589775,32.35922536399096,59.36
108,251,89,118.58806528901879,38.120598826475934,11.483331356417622,30.043515210487882,52.53
181,410,97,62.46671487988919,31.180570229920736,11.134906432520488,38.247727318534345,90.79
147,236,93,115.28653095760023,28.93511937870119,3.719341074502358,31.371622075747034,48.62
144,346,71,111.72056596227155,11.495260833488247,-3.4075688479995265,31.629382685324167,69.54
179,342,78,103.60181228598029,37.11739990781124,7.828560767176061,27.183837743042588,56.29
179,130,96,71.5734482407396,37.28170576025188,3.362828701797394,22.353376960293634,57.18
151,139,103,100.98745128900843,33.40639190290307,0.14160713091945798,29.29057445008769,45.92
112,328,108,109.38495812244878,10.210876114408574,3.354109017985465,14.739694350736023,50.5
98,135,76,100.49520548670785,11.718407532328701,3.8815504718928953,48.460533559323395,0.0
101,322,69,82.77340423146028,16.756711068054692,4.566098883379766,38.57643054506393,46.44
90,105,108,7.5667349830961665,13.940482244347201,2.5008031321405513,48.09868466751387,24.95
147,421,106,107.73579884770142,21.96508089111188,5.297840153363964,19.06909529319853,78.18
90,319,71,34.47776739997594,37.67869174263369,10.618490080308415,45.17364080706112,68.26
123,174,75,117.45079456575819,24.16181302590995,1.1585574806760492,42.351599382541536,66.4
185,103,83,137.88525738650154,10.402078792964968,7.337179874739135,37.086096498306944,57.62
137,434,78,92.57792909787976,18.48237068736286,10.205693466011947,35.00116744340823,59.19
178,233,67,99.9136413714542,11.337847251188846,2.7516476879189273,22.6619866107148,47.88
90,217,90,171.50874794154845,11.088628678405065,2.53874921849237,42.65643139860123,51.5
105,193,80,153.25428824020048,18.271595592866568,5.235988751031252,30.060618459189353,49.76
150,161,76,164.99139029150723,18.268370160368363,5.053914910182298,12.835663035651415,67.64
153,293,82,147.40910045592761,33.61379807804812,8.712018819546708,22.5145264342052,92.13
152,434,96,24.060709823178,39.24503958343335,3.1002175242309757,47.4118839418131,93.63
158,302,75,31.073574794784076,21.13621281669995,11.934090143870499,44.027210424193854,71.18
111,125,65,97.15916452206793,22.86660636583116,-3.988983329256227,49.27622792306157,39.46
182,272,67,48.06219028964969,35.34368308858065,-4.94614657412807,35.119735304163925,71.72
156,399,84,88.42170813220285,18.0441706028654,5.883371296513605,19.90040292561648,85.57
